"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1517","TC-W08: Wishlist badge stays accurate after add and remove","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","2228","TC-W19 [EDGE]: Rapid heart clicks produce consistent state","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","17523","sortByRatingHighToLow","chromium","2026-09-21","passed","2026-09-21","","TC05_Sort.test.ts","",""
"","16960","sortByPriceLowToHigh","chromium","2026-09-21","passed","2026-09-21","","TC05_Sort.test.ts","",""
"","1954","TC-W03 [EDGE]: Add same product twice — no duplicate","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","1444","TC-W14 [EDGE]: Wishlist handles cleared localStorage gracefully","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","3802","acceptsValidInformation","chromium","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","1408","Wishlist is functional on mobile viewport","chromium","2026-09-21","passed","2026-09-21","TC-W21: Mobile viewport","TC03_Wishlist.test.ts","",""
"","1164","verifyCartAfterRefreshing","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","3375","filterByPriceRange","chromium","2026-09-21","passed","2026-09-21","","TC04_Filters.test.ts","",""
"","800","VerifyDiscountedProductPriceIsDisplayedCorrectly","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","1459","SearchFullKeyword","chromium","2026-09-21","passed","2026-09-21","","TC01_Product.test.ts","",""
"","811","addSingleProductToCart","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","1198","verifyMobileCheckoutLayout","chromium","2026-09-21","passed","2026-09-21","","TC06_CrossBrowser.test.ts","",""
"","1365","TC-W13: Wishlist persists after page refresh","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","1823","TC-W04: Add product to wishlist from product detail page","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","527","verifyCheckoutForm","chromium","2026-09-21","passed","2026-09-21","","TC06_CrossBrowser.test.ts","",""
"","3984","applyFiltersAfterScrolling","chromium","2026-09-21","passed","2026-09-21","","TC04_Filters.test.ts","",""
"","1148","TC-W06 [EDGE]: Remove last item shows empty state","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","1092","verifyPositiveTotalCost","chromium","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","1427","TC-W02: Add multiple different products to the wishlist","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","11956","TC-W17: Category filter does not affect wishlist counter","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","584","VerifyStartShoppingNavigationFromEmptyCart","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","1202","costCalculationCheck","chromium","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","15642","checkoutPageLoadsCorrectly","edge","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","2233","addSameProducttwice","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","1741","requiredFieldValidation","edge","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","742","verifyEmptyCartState","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
