"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","782","VerifyDiscountedProductPriceIsDisplayedCorrectly","chromium","2026-09-20","passed","2026-09-20","","TC02_Cart.test.ts","",""
"","16731","sortByPriceLowToHigh","chromium","2026-09-20","passed","2026-09-20","","TC05_Sort.test.ts","",""
"","1238","requiredFieldValidation","chromium","2026-09-20","passed","2026-09-20","","TC07_Checkout.test.ts","",""
"","3624","filterByPriceRange","chromium","2026-09-20","passed","2026-09-20","","TC04_Filters.test.ts","",""
"","1051","TC-W20 [EDGE]: Remove button is reachable on wishlist","chromium","2026-09-20","passed","2026-09-20","","TC03_Wishlist.test.ts","",""
"","455","verifyCheckoutForm","chromium","2026-09-20","passed","2026-09-20","","TC06_CrossBrowser.test.ts","",""
"","971","verifyPositiveTotalCost","chromium","2026-09-20","passed","2026-09-20","","TC07_Checkout.test.ts","",""
"","1198","TC-W14 [EDGE]: Wishlist handles cleared localStorage gracefully","chromium","2026-09-20","passed","2026-09-20","","TC03_Wishlist.test.ts","",""
"","3108","verifyResponsiveGrid","chromium","2026-09-20","passed","2026-09-20","","TC06_CrossBrowser.test.ts","",""
"","1143","VerifyCheckoutwithProductsinCart","chromium","2026-09-20","passed","2026-09-20","","TC02_Cart.test.ts","",""
"","1366","TC-W08: Wishlist badge stays accurate after add and remove","chromium","2026-09-20","passed","2026-09-20","","TC03_Wishlist.test.ts","",""
"","1203","costCalculationCheck","chromium","2026-09-20","passed","2026-09-20","","TC07_Checkout.test.ts","",""
"","1938","TC-W03 [EDGE]: Add same product twice — no duplicate","chromium","2026-09-20","passed","2026-09-20","","TC03_Wishlist.test.ts","",""
"","1172","TC-W06 [EDGE]: Remove last item shows empty state","chromium","2026-09-20","passed","2026-09-20","","TC03_Wishlist.test.ts","",""
"","1513","addingMultipleProduct","chromium","2026-09-20","passed","2026-09-20","","TC02_Cart.test.ts","",""
"","1118","addSingleProductToCart","chromium","2026-09-20","passed","2026-09-20","","TC02_Cart.test.ts","",""
"","1151","TC-W11: Add to cart from wishlist","chromium","2026-09-20","passed","2026-09-20","","TC03_Wishlist.test.ts","",""
"","2143","increaseAndDecreaseProdQuality","chromium","2026-09-20","passed","2026-09-20","","TC02_Cart.test.ts","",""
"","2052","addSameProducttwice","chromium","2026-09-20","passed","2026-09-20","","TC02_Cart.test.ts","",""
"","1985","TC-W15: Wishlist icon stays consistent between listing and detail pages","chromium","2026-09-20","passed","2026-09-20","","TC03_Wishlist.test.ts","",""
"","1217","TC-W18 [EDGE]: Browser back preserves wishlist state","chromium","2026-09-20","passed","2026-09-20","","TC03_Wishlist.test.ts","",""
"","1280","SearchPartialKeyword","chromium","2026-09-20","passed","2026-09-20","","TC01_Product.test.ts","",""
"","1239","SearchFullKeyword","chromium","2026-09-20","passed","2026-09-20","","TC01_Product.test.ts","",""
"","3425","filterByRating","chromium","2026-09-20","passed","2026-09-20","","TC04_Filters.test.ts","",""
"","2139","TC-W09 [EDGE]: Badge does not overflow with many items","chromium","2026-09-20","passed","2026-09-20","","TC03_Wishlist.test.ts","",""
