"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1576","TC-W04: Add product to wishlist from product detail page","chromium","2026-09-18","passed","2026-09-18","","TC03_Wishlist.test.ts","",""
"","1499","TC-W13: Wishlist persists after page refresh","chromium","2026-09-18","passed","2026-09-18","","TC03_Wishlist.test.ts","",""
"","565","verifyESModuleLoading","chromium","2026-09-18","passed","2026-09-18","","TC06_CrossBrowser.test.ts","",""
"","1309","requiredFieldValidation","chromium","2026-09-18","passed","2026-09-18","","TC07_Checkout.test.ts","",""
"","807","VerifyDiscountedProductPriceIsDisplayedCorrectly","chromium","2026-09-18","passed","2026-09-18","","TC02_Cart.test.ts","",""
"","981","addSingleProductToCart","chromium","2026-09-18","passed","2026-09-18","","TC02_Cart.test.ts","",""
"","1176","checkoutPageLoadsCorrectly","chromium","2026-09-18","passed","2026-09-18","","TC07_Checkout.test.ts","",""
"","1335","verifyMobileCheckoutLayout","chromium","2026-09-18","passed","2026-09-18","","TC06_CrossBrowser.test.ts","",""
"","15911","sortByRatingHighToLow","chromium","2026-09-18","passed","2026-09-18","","TC05_Sort.test.ts","",""
"","13566","sortByPriceLowToHigh","chromium","2026-09-18","passed","2026-09-18","","TC05_Sort.test.ts","",""
"","4039","applyFiltersAfterScrolling","chromium","2026-09-18","passed","2026-09-18","","TC04_Filters.test.ts","",""
"","1238","TC-W11: Add to cart from wishlist","chromium","2026-09-18","passed","2026-09-18","","TC03_Wishlist.test.ts","",""
"","2027","increaseAndDecreaseProdQuality","chromium","2026-09-18","passed","2026-09-18","","TC02_Cart.test.ts","",""
"","3390","verifyResponsiveGrid","chromium","2026-09-18","passed","2026-09-18","","TC06_CrossBrowser.test.ts","",""
"","3183","productCountUpdatesAfterFilter","chromium","2026-09-18","passed","2026-09-18","","TC04_Filters.test.ts","",""
"","3828","acceptsValidInformation","chromium","2026-09-18","passed","2026-09-18","","TC07_Checkout.test.ts","",""
"","4398","filterByMultipleCriteria","chromium","2026-09-18","passed","2026-09-18","","TC04_Filters.test.ts","",""
"","1102","Wishlist is functional on mobile viewport","chromium","2026-09-18","passed","2026-09-18","TC-W21: Mobile viewport","TC03_Wishlist.test.ts","",""
"","1157","TC-W07: Wishlist displays correct product details","chromium","2026-09-18","passed","2026-09-18","","TC03_Wishlist.test.ts","",""
"","1633","multipleDiscount","chromium","2026-09-18","passed","2026-09-18","","TC010_Discount.test.ts","",""
"","1483","SearchPartialKeyword","chromium","2026-09-18","passed","2026-09-18","","TC01_Product.test.ts","",""
"","1446","TC-W05: Remove a single product from the wishlist","chromium","2026-09-18","passed","2026-09-18","","TC03_Wishlist.test.ts","",""
"","696","VerifyStartShoppingNavigationFromEmptyCart","chromium","2026-09-18","passed","2026-09-18","","TC02_Cart.test.ts","",""
"","1607","verifyDiscountfeature","chromium","2026-09-18","passed","2026-09-18","","TC010_Discount.test.ts","",""
"","12255","TC-W17: Category filter does not affect wishlist counter","chromium","2026-09-18","passed","2026-09-18","","TC03_Wishlist.test.ts","",""
"","1076","TC-W01: Add a single product to the wishlist","chromium","2026-09-18","passed","2026-09-18","","TC03_Wishlist.test.ts","",""
"","783","verifyEmptyCartState","chromium","2026-09-18","passed","2026-09-18","","TC02_Cart.test.ts","",""
"","1441","emailValidation","chromium","2026-09-18","passed","2026-09-18","","TC07_Checkout.test.ts","",""
"","3473","filterByPriceRange","chromium","2026-09-18","passed","2026-09-18","","TC04_Filters.test.ts","",""
"","1350","navigateBackToCart","chromium","2026-09-18","passed","2026-09-18","","TC07_Checkout.test.ts","",""
"","2248","TC-W19 [EDGE]: Rapid heart clicks produce consistent state","chromium","2026-09-18","passed","2026-09-18","","TC03_Wishlist.test.ts","",""
"","2076","addSameProducttwice","chromium","2026-09-18","passed","2026-09-18","","TC02_Cart.test.ts","",""
"","15386","sortByNameAToZ","chromium","2026-09-18","passed","2026-09-18","","TC05_Sort.test.ts","",""
"","1086","TC-W20 [EDGE]: Remove button is reachable on wishlist","chromium","2026-09-18","passed","2026-09-18","","TC03_Wishlist.test.ts","",""
