"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","590","VerifyStartShoppingNavigationFromEmptyCart","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","2041","addSameProducttwice","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","987","TC-W11: Add to cart from wishlist","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","894","TC-W07: Wishlist displays correct product details","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","256","verifyCheckoutForm","chromium","2026-09-21","passed","2026-09-21","","TC06_CrossBrowser.test.ts","",""
"","1109","TC-W02: Add multiple different products to the wishlist","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","4393","filterCombinationWithNoResults","chromium","2026-09-21","passed","2026-09-21","","TC04_Filters.test.ts","",""
"","961","verifyPositiveTotalCost","chromium","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","1618","multipleDiscount","chromium","2026-09-21","passed","2026-09-21","","TC010_Discount.test.ts","",""
"","1993","TC-W19 [EDGE]: Rapid heart clicks produce consistent state","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","10905","TC-W17: Category filter does not affect wishlist counter","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","737","TC-W10: Empty wishlist displays empty state and shopping CTA","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","604","VerifyDiscountedProductPriceIsDisplayedCorrectly","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","698","verifyProductCanBeAddedToCart","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","1241","TC-W05: Remove a single product from the wishlist","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","906","verifyCartAfterRefreshing","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","2886","verifyResponsiveGrid","chromium","2026-09-21","passed","2026-09-21","","TC06_CrossBrowser.test.ts","",""
"","4268","filterByMultipleCriteria","chromium","2026-09-21","passed","2026-09-21","","TC04_Filters.test.ts","",""
"","1000","requiredFieldValidation","chromium","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","687","verifyContinueShoppingNavigation","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","917","VerifyCheckoutwithProductsinCart","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","809","Wishlist is functional on mobile viewport","chromium","2026-09-21","passed","2026-09-21","TC-W21: Mobile viewport","TC03_Wishlist.test.ts","",""
"","3181","filterByRating","chromium","2026-09-21","passed","2026-09-21","","TC04_Filters.test.ts","",""
"","1493","SearchPartialKeyword","chromium","2026-09-21","passed","2026-09-21","","TC01_Product.test.ts","",""
"","1063","TC-W14 [EDGE]: Wishlist handles cleared localStorage gracefully","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","3252","filterByCategory","chromium","2026-09-21","passed","2026-09-21","","TC04_Filters.test.ts","",""
"","1712","TC-W09 [EDGE]: Badge does not overflow with many items","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","1495","SearchFullKeyword","chromium","2026-09-21","passed","2026-09-21","","TC01_Product.test.ts","",""
"","1197","navigateBackToCart","chromium","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","547","verifyEmptyCartState","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","17703","sortByPriceLowToHigh","chromium","2026-09-21","passed","2026-09-21","","TC05_Sort.test.ts","",""
"","1412","verifyCartTotal","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","1273","addingMultipleProduct","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","17438","sortByNameAToZ","chromium","2026-09-21","passed","2026-09-21","","TC05_Sort.test.ts","",""
"","984","TC-W06 [EDGE]: Remove last item shows empty state","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","948","TC-W01: Add a single product to the wishlist","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
